USA_Slope,HeatLoad,Cons_LITH,Rad_sm,B_TD,MCMT,MAP,PRATIO,DEP2RES,aws0_100,soc0_5,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP,W_ShadeTol,W_DroughtTol
8.0,1040.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1030.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1021.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1027.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1030.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1032.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1028.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,936.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,914.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
17.0,926.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
19.0,911.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
20.0,920.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
22.0,909.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
22.0,907.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
26.0,882.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
26.0,911.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,914.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
29.0,877.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
30.0,907.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
34.0,858.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
32.0,892.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
28.0,934.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1032.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1006.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,996.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1015.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,956.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,949.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
17.0,938.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
20.0,920.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,999.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1027.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1052.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,2.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1061.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1059.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,7.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1051.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,33.0,7.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1038.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,33.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1035.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,33.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1032.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1035.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1035.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1034.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1026.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,1001.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,920.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,940.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
17.0,926.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
19.0,921.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
20.0,916.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
22.0,913.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
23.0,887.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
27.0,897.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,909.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,885.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
31.0,886.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
28.0,879.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
36.0,854.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
30.0,906.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,966.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1028.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1028.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1031.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,1014.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1020.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1010.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,997.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,949.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,938.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,909.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
21.0,833.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
23.0,857.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,972.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1046.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1054.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1056.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1056.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1047.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1034.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1035.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1035.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1039.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1038.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1036.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1021.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,990.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,993.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,948.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
18.0,920.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
18.0,925.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
20.0,909.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
22.0,909.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
24.0,880.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
26.0,904.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,907.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
26.0,867.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
31.0,887.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
28.0,872.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
36.0,869.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
29.0,913.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
24.0,970.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,1015.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1032.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1037.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1020.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1007.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,992.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,985.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,975.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,979.0,Extrusive,257.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,972.0,Extrusive,257.0,19.0,-1.9,678.0,0.2492,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,961.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,930.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,881.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
22.0,815.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
24.0,843.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
16.0,925.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1050.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1055.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1056.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1057.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1043.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1034.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1037.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1041.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1043.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1038.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1034.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,15.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,1010.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,992.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,1006.0,Extrusive,255.0,19.0,-1.6,624.0,0.2564,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
15.0,940.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
18.0,919.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
19.0,922.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
21.0,907.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
22.0,905.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,882.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,907.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,902.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
27.0,857.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
30.0,888.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
29.0,860.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
36.0,879.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
28.0,915.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
23.0,965.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,11.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,1009.0,Sedimentary,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1031.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1034.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,1032.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1005.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,988.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,981.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,982.0,Extrusive,255.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,998.0,Extrusive,257.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,986.0,Extrusive,257.0,19.0,-1.8,673.0,0.2511,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,996.0,Extrusive,257.0,19.0,-1.9,678.0,0.2492,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,967.0,Extrusive,257.0,19.0,-1.9,678.0,0.2492,201.0,14.0,47.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,951.0,Extrusive,257.0,19.0,-1.9,678.0,0.2492,201.0,14.0,47.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,964.0,Extrusive,257.0,19.0,-1.9,678.0,0.2492,201.0,14.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,983.0,Extrusive,257.0,19.0,-1.6,624.0,0.2564,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
